1000126	inf
1001183	1.0
error	1.0
1000260	0.5
1000587	0.33333333333333337
1000583	0.25
1601284	0.25
1603004	0.19999999999999996
1000329	0.16666666666666663
1000430	0.1428571428571429
1000258	0.1333333333333333
1000253	0.11764705882352944
1000276	0.11111111111111116
1000122	0.09090909090909094
1000263	0.08333333333333337
1000754	0.06666666666666665
1601269	0.05555555555555558
1601266	0.052631578947368474
1603003	0.052631578947368474
1000164	0.052631578947368474
1000379	0.04761904761904767
1000750	0.04761904761904767
1602977	0.04761904761904767
1602973	0.045454545454545414
1000497	0.045454545454545414
1000159	0.04347826086956519
1000492	0.040000000000000036
1000425	0.03703703703703709
1802337	0.032786885245901676
1802334	0.032258064516129004
1000121	0.02941176470588236
1000421	0.02857142857142858
1000118	0.02857142857142858
1603410	0.024390243902439046
1800085	0.024390243902439046
1000327	0.023809523809523836
1000392	0.022727272727272707
1000326	0.022727272727272707
1000323	0.017241379310344862
1600080	0.013513513513513487
1001131	0.012499999999999956
1000099	0.010752688172043001
1000359	0.008928571428571397
