1000313	inf
1101524	1.0
1101510	0.7071067811865475
1101478	0.5
1102278	0.4472135954999579
1101663	0.4472135954999579
1102268	0.4082482904638631
1101472	0.3779644730092272
1100385	0.35355339059327373
1102056	0.3333333333333333
1100907	0.3333333333333333
1100377	0.31622776601683794
1100961	0.31622776601683794
1102237	0.31622776601683794
1100500	0.2773500981126146
1102218	0.2773500981126146
1000284	0.2182178902359924
1101652	0.21320071635561041
1101603	0.19245008972987526
1102252	0.1889822365046136
1000386	0.18569533817705186
1000396	0.18257418583505536
1000298	0.1796053020267749
1100953	0.17149858514250882
1100952	0.1690308509457033
1100403	0.1643989873053573
1000177	0.1111111111111111
