2200180	1.0
2900300	1.0
2300150	0.5
2300292	0.3333333333333333
3300335	0.2857142857142857
2700107	0.18181818181818182
2600107	0.17391304347826086
1300128	0.16
2900217	0.08333333333333333
2200123	0.08333333333333333
2400071	0.07692307692307693
3300336	0.06896551724137931
3300285	0.06349206349206349
3300314	0.06349206349206349
3300312	0.05970149253731343
3300341	0.0547945205479452
1700334	0.05063291139240506
1400262	0.04819277108433735
3300267	0.047058823529411764
3300281	0.046511627906976744
1700230	0.04597701149425287
1600214	0.045454545454545456
1400267	0.04395604395604396
2600251	0.043478260869565216
2600230	0.043010752688172046
2600272	0.042105263157894736
1300183	0.041666666666666664
1300123	0.041237113402061855
1300218	0.04081632653061224
3000249	0.04
1300205	0.04
2600211	0.039603960396039604
3000216	0.038461538461538464
1300198	0.037037037037037035
1300064	0.03571428571428571
2200152	0.034482758620689655
3000061	0.034482758620689655
2900335	0.03225806451612903
2200149	0.027777777777777776
2900293	0.02631578947368421
2900331	0.025
2200101	0.023255813953488372
2200100	0.020833333333333332
2900247	0.02040816326530612
2900205	0.02
2300291	0.02
2200086	0.0196078431372549
2300209	0.01818181818181818
2300187	0.017857142857142856
2300093	0.017857142857142856
2300173	0.017543859649122806
2900197	0.016666666666666666
2300171	0.016129032258064516
2300315	0.015873015873015872
1000056	0.0
