1000080	inf
4702613	1.0
4700670	0.5
1800931	0.33333333333333337
4700706	0.33333333333333337
4702611	0.25
8500694	0.25
5800151	0.16666666666666663
4700551	0.16666666666666663
4700731	0.1428571428571429
7100472	0.09090909090909094
1800504	0.052631578947368474
2600192	0.04761904761904767
1900062	0.04166666666666663
1800963	0.033333333333333326
1101195	0.032258064516129004
1101204	0.03125
1100457	0.030303030303030276
4500065	0.02941176470588236
2800137	0.02857142857142858
2000090	0.02777777777777779
2600184	0.02631578947368418
2600181	0.022222222222222254
6300100	0.012987012987012991
1100393	0.010526315789473717
2700080	0.00952380952380949
1100404	0.009345794392523366
6900187	0.00917431192660545
1100364	0.00877192982456143
1100243	0.008695652173912993
2800080	0.008620689655172376
2900106	0.008620689655172376
1800870	0.008620689655172376
4400099	0.008547008547008517
4200072	0.007936507936507908
4400083	0.007874015748031482
5600124	0.006756756756756799
1700064	0.006578947368421018
1800286	0.006369426751592355
2600102	0.005847953216374324
2300069	0.005714285714285672
2400077	0.005464480874316946
1000069	0.00540540540540535
