1000101	inf
3400973	0.7071067811865475
3400698	0.7071067811865475
3400657	0.31622776601683794
4500431	0.2581988897471611
3400931	0.25
3400640	0.25
3801027	0.24253562503633297
3400914	0.21320071635561041
1800164	0.17677669529663687
3400473	0.1466471150213533
4500490	0.14509525002200233
2400763	0.14509525002200233
3400481	0.14433756729740646
3403149	0.14359163172354764
3401134	0.14285714285714285
2000074	0.1386750490563073
4100075	0.1336306209562122
3100100	0.13303802104754786
1600076	0.128564869306645
1400069	0.1270001270001905
4500446	0.12262786789699316
4500423	0.11785113019775793
4500238	0.11744404390294069
4500421	0.11664236870396086
1800161	0.11585688927269845
1800159	0.11547005383792514
2400898	0.1150870675296872
2300061	0.1150870675296872
2400885	0.11470786693528087
1000074	0.1143323900950059
4600149	0.11359236684941296
3801236	0.11359236684941296
1200099	0.11322770341445956
4700082	0.1111111111111111
3800262	0.11009637651263607
2400272	0.10976425998969035
3900084	0.10976425998969035
1200083	0.10943513103291655
1900085	0.1091089451179962
4200071	0.1091089451179962
2200131	0.10878565864408424
1900095	0.10878565864408424
2600435	0.10878565864408424
1700106	0.10846522890932808
1800107	0.105999788000636
1800121	0.10570328451633798
2500064	0.10179731971185753
1100071	0.10050378152592121
1500102	0.09534625892455924
1300069	0.0944911182523068
3400871	0.09128709291752768
1800147	0.0842151921066519
2100074	0.08164965809277261
3200124	0.07943014707895377
1800075	0.07832604499879574
